week,date,home,score,away,xG,xG_1,venue,referee,home_goals,away_goals,season_start,result,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,home_rolling_avg_goals,away_rolling_avg_goals,home_rolling_avg_xG,away_rolling_avg_xG
12,2019-11-03,Osasuna,4–2,Alavés,3.7,1.5,Estadio El Sadar,José Luis Munuera,4.0,2.0,2019,Home win,False,False,False,True,False,False,False,1.6,1.4,1.3599999999999999,1.4600000000000002
13,2019-11-08,Real Sociedad,1–1,Leganés,1.1,1.0,Estadio Municipal de Anoeta,Juan Martínez,1.0,1.0,2019,Draw,True,False,False,False,False,False,False,1.6,0.6,1.08,1.3599999999999999
13,2019-11-09,Alavés,3–0,Valladolid,3.4,0.3,Estadio de Mendizorroza,Mario Melero,3.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.4,1.4,1.3399999999999999,1.3
13,2019-11-09,Valencia,2–0,Granada,0.7,0.5,Estadio de Mestalla,Daniel Ask,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.4,1.2,1.1199999999999999,1.1400000000000001
13,2019-11-09,Eibar,0–4,Real Madrid,1.0,2.9,Estadio Municipal de Ipurúa,Adrián Cordero,0.0,4.0,2019,Away win,False,False,True,False,False,False,False,1.0,1.8,1.08,2.32
13,2019-11-09,Barcelona,4–1,Celta Vigo,1.4,0.4,Camp Nou,Guillermo Cuadra,4.0,1.0,2019,Home win,False,False,True,False,False,False,False,3.0,0.4,1.98,1.06
13,2019-11-10,Mallorca,3–1,Villarreal,1.7,3.2,Iberostar Estadi,Carlos del Cerro,3.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.0,1.4,0.9799999999999999,1.7600000000000002
13,2019-11-10,Athletic Club,2–1,Levante,1.6,0.6,San Mamés,Hsu Jason,2.0,1.0,2019,Home win,False,False,False,True,False,False,False,0.8,1.4,0.66,0.9600000000000002
13,2019-11-10,Atlético Madrid,3–1,Espanyol,2.7,0.4,Estadio Wanda Metropolitano,Jesús Gil,3.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.0,0.4,1.6800000000000002,1.08
13,2019-11-10,Getafe,0–0,Osasuna,1.3,0.1,Coliseum Alfonso Pérez,César Soto,0.0,0.0,2019,Draw,False,False,False,True,False,False,False,1.6,2.2,0.76,1.8800000000000001
13,2019-11-10,Betis,1–2,Sevilla,1.9,0.9,Estadio Benito Villamarín,Alejandro Hernández,1.0,2.0,2019,Away win,False,False,False,True,False,False,False,0.8,1.0,1.02,1.7
14,2019-11-22,Levante,2–1,Mallorca,1.8,1.7,Estadio Ciudad de Valencia,Valentín Pizarro,2.0,1.0,2019,Home win,True,False,False,False,False,False,False,1.2,1.2,0.8400000000000001,1.16
14,2019-11-23,Real Madrid,3–1,Real Sociedad,1.4,1.6,Estadio Santiago Bernabéu,Jesús Gil,3.0,1.0,2019,Home win,False,False,True,False,False,False,False,2.6,1.6,2.82,1.18
14,2019-11-23,Granada,1–1,Atlético Madrid,0.7,2.3,Estadio Nuevo Los Cármenes,David Medié,1.0,1.0,2019,Draw,False,False,True,False,False,False,False,0.8,1.6,0.9200000000000002,2.06
14,2019-11-23,Leganés,1–2,Barcelona,0.4,1.7,Estadio Municipal de Butarque,Santiago Jaime,1.0,2.0,2019,Away win,False,False,True,False,False,False,False,0.6,3.4,1.0,2.0
14,2019-11-23,Betis,2–1,Valencia,1.7,1.0,Estadio Benito Villamarín,Ricardo de Burgos,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,0.8,1.4,1.02,1.0
14,2019-11-24,Espanyol,1–1,Getafe,1.1,0.7,RCDE Stadium,Pablo González,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,0.6,1.2,0.9200000000000003,0.8400000000000001
14,2019-11-24,Osasuna,1–2,Athletic Club,1.3,1.1,Estadio El Sadar,José Sánchez,1.0,2.0,2019,Away win,False,False,False,True,False,False,False,1.8,1.2,1.64,0.9400000000000001
14,2019-11-24,Eibar,0–2,Alavés,1.4,1.6,Estadio Municipal de Ipurúa,Antonio Matéu Lahoz,0.0,2.0,2019,Away win,False,False,False,True,False,False,False,0.8,1.8,1.0400000000000003,1.6799999999999997
14,2019-11-24,Villarreal,1–3,Celta Vigo,1.2,1.9,Estadio de la Cerámica,José Luis Munuera,1.0,3.0,2019,Away win,False,False,False,True,False,False,False,1.4,0.4,1.9200000000000004,0.9
14,2019-11-24,Valladolid,0–1,Sevilla,0.5,1.4,Estadio Municipal José Zorrilla,Eduardo Prieto,0.0,1.0,2019,Away win,False,False,False,True,False,False,False,1.4,1.4,1.16,1.3800000000000001
15,2019-11-29,Celta Vigo,0–0,Valladolid,1.1,0.4,Estadio de Balaídos,Hsu Jason,0.0,0.0,2019,Draw,True,False,False,False,False,False,False,1.0,1.2,1.02,1.1199999999999999
15,2019-11-30,Alavés,1–2,Real Madrid,1.3,1.8,Estadio de Mendizorroza,Guillermo Cuadra,1.0,2.0,2019,Away win,False,False,True,False,False,False,False,1.8,2.4,1.58,2.5799999999999996
15,2019-11-30,Real Sociedad,4–1,Eibar,1.1,0.6,Estadio Municipal de Anoeta,Carlos del Cerro,4.0,1.0,2019,Home win,False,False,True,False,False,False,False,1.2,0.8,1.2200000000000002,1.2600000000000002
15,2019-11-30,Mallorca,1–2,Betis,2.8,2.2,Iberostar Estadi,Juan Martínez,1.0,2.0,2019,Away win,False,False,True,False,False,False,False,1.2,1.0,1.46,1.16
15,2019-11-30,Valencia,2–1,Villarreal,1.5,2.1,Estadio de Mestalla,César Soto,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,1.4,1.4,1.06,1.8400000000000003
15,2019-12-01,Espanyol,2–4,Osasuna,1.6,2.7,RCDE Stadium,Mario Melero,2.0,4.0,2019,Away win,False,False,False,True,False,False,False,0.8,2.0,0.9400000000000002,1.78
15,2019-12-01,Getafe,4–0,Levante,1.8,0.6,Coliseum Alfonso Pérez,Daniel Ask,4.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.0,1.6,0.78,1.1
15,2019-12-01,Sevilla,1–0,Leganés,2.1,0.7,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,1.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.4,0.8,1.1199999999999999,0.9600000000000002
15,2019-12-01,Athletic Club,2–0,Granada,1.9,1.0,San Mamés,Adrián Cordero,2.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.4,0.8,0.8600000000000001,0.9400000000000001
15,2019-12-01,Atlético Madrid,0–1,Barcelona,1.4,0.9,Estadio Wanda Metropolitano,Antonio Matéu Lahoz,0.0,1.0,2019,Away win,False,False,False,True,False,False,False,1.6,3.0,2.2,1.92
16,2019-12-06,Villarreal,0–0,Atlético Madrid,1.5,1.6,Estadio de la Cerámica,Alejandro Hernández,0.0,0.0,2019,Draw,True,False,False,False,False,False,False,0.8,1.2,1.7600000000000002,2.18
16,2019-12-07,Real Madrid,2–0,Espanyol,2.4,0.5,Estadio Santiago Bernabéu,Santiago Jaime,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,2.8,1.0,2.7399999999999998,1.06
16,2019-12-07,Granada,3–0,Alavés,2.5,0.3,Estadio Nuevo Los Cármenes,Jesús Gil,3.0,0.0,2019,Home win,False,False,True,False,False,False,False,0.6,1.8,0.82,1.6800000000000002
16,2019-12-07,Levante,2–4,Valencia,2.1,3.0,Estadio Ciudad de Valencia,David Medié,2.0,4.0,2019,Away win,False,False,True,False,False,False,False,1.6,1.6,1.16,1.18
16,2019-12-07,Barcelona,5–2,Mallorca,3.7,1.3,Camp Nou,José Luis Munuera,5.0,2.0,2019,Home win,False,False,True,False,False,False,False,2.6,1.4,1.8,1.86
16,2019-12-08,Eibar,0–1,Getafe,0.3,0.9,Estadio Municipal de Ipurúa,Eduardo Prieto,0.0,1.0,2019,Away win,False,False,False,True,False,False,False,1.0,1.8,1.26,1.0
16,2019-12-08,Betis,3–2,Athletic Club,2.0,1.0,Estadio Benito Villamarín,Valentín Pizarro,3.0,2.0,2019,Home win,False,False,False,True,False,False,False,1.4,1.8,1.46,1.1600000000000001
16,2019-12-08,Valladolid,0–0,Real Sociedad,0.6,1.7,Estadio Municipal José Zorrilla,Pablo González,0.0,0.0,2019,Draw,False,False,False,True,False,False,False,0.8,1.8,0.86,1.28
16,2019-12-08,Leganés,3–2,Celta Vigo,1.0,0.5,Estadio Municipal de Butarque,José Sánchez,3.0,2.0,2019,Home win,False,False,False,True,False,False,False,0.6,1.0,0.76,1.06
16,2019-12-08,Osasuna,1–1,Sevilla,0.8,1.5,Estadio El Sadar,Daniel Ask,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,2.2,1.2,1.7600000000000002,1.14
17,2019-12-13,Alavés,1–1,Leganés,1.2,0.7,Estadio de Mendizorroza,César Soto,1.0,1.0,2019,Draw,True,False,False,False,False,False,False,1.6,1.2,1.6199999999999999,0.9
17,2019-12-14,Granada,1–2,Levante,1.2,1.0,Estadio Nuevo Los Cármenes,Carlos del Cerro,1.0,2.0,2019,Away win,False,False,True,False,False,False,False,1.0,1.6,0.9799999999999999,1.22
17,2019-12-14,Real Sociedad,2–2,Barcelona,2.7,1.2,Estadio Municipal de Anoeta,Hsu Jason,2.0,2.0,2019,Draw,False,False,True,False,False,False,False,1.6,2.6,1.3,2.0
17,2019-12-14,Athletic Club,0–0,Eibar,0.9,0.4,San Mamés,Mario Melero,0.0,0.0,2019,Draw,False,False,True,False,False,False,False,1.6,0.6,1.3,0.8400000000000002
17,2019-12-14,Atlético Madrid,2–0,Osasuna,2.5,0.7,Estadio Wanda Metropolitano,José Luis Munuera,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.0,2.0,2.16,1.7200000000000002
17,2019-12-15,Valencia,1–1,Real Madrid,2.3,1.7,Estadio de Mestalla,José Sánchez,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,2.2,2.2,1.6199999999999999,2.26
17,2019-12-15,Sevilla,1–2,Villarreal,1.7,1.5,Estadio Ramón Sánchez Pizjuán,Adrián Cordero,1.0,2.0,2019,Away win,False,False,False,True,False,False,False,1.2,0.6,1.3199999999999998,1.7600000000000002
17,2019-12-15,Espanyol,2–2,Betis,1.4,0.9,RCDE Stadium,Guillermo Cuadra,2.0,2.0,2019,Draw,False,False,False,True,False,False,False,1.0,1.6,0.9800000000000001,1.6600000000000001
17,2019-12-15,Celta Vigo,2–2,Mallorca,2.2,1.6,Estadio de Balaídos,Ricardo de Burgos,2.0,2.0,2019,Draw,False,False,False,True,False,False,False,1.2,1.4,0.82,1.64
17,2019-12-15,Getafe,2–0,Valladolid,1.5,0.5,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,2.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.4,0.6,1.02,0.76
10,2019-12-18,Barcelona,0–0,Real Madrid,0.9,0.8,Camp Nou,Alejandro Hernández,0.0,0.0,2019,Draw,False,False,False,False,False,False,True,2.8,2.4,1.78,2.04
18,2019-12-20,Eibar,3–0,Granada,1.9,1.7,Estadio Municipal de Ipurúa,Pablo González,3.0,0.0,2019,Home win,True,False,False,False,False,False,False,0.2,1.0,0.7400000000000001,1.18
18,2019-12-21,Mallorca,0–2,Sevilla,0.8,1.6,Iberostar Estadi,Jesús Gil,0.0,2.0,2019,Away win,False,False,True,False,False,False,False,1.8,1.2,1.8199999999999998,1.52
18,2019-12-21,Barcelona,4–1,Alavés,1.3,0.4,Camp Nou,Mario Melero,4.0,1.0,2019,Home win,False,False,True,False,False,False,False,2.0,1.4,1.6800000000000002,1.56
18,2019-12-21,Villarreal,1–0,Getafe,2.3,0.6,Estadio de la Cerámica,Santiago Jaime,1.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.0,1.6,1.9,1.2399999999999998
18,2019-12-21,Valladolid,1–1,Valencia,0.8,1.2,Estadio Municipal José Zorrilla,Valentín Pizarro,1.0,1.0,2019,Draw,False,False,True,False,False,False,False,0.0,2.0,0.45999999999999996,1.7
18,2019-12-22,Leganés,2–0,Espanyol,1.0,0.7,Estadio Municipal de Butarque,Hsu Jason,2.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.2,1.2,0.76,1.0
18,2019-12-22,Osasuna,3–4,Real Sociedad,3.4,2.2,Estadio El Sadar,David Medié,3.0,4.0,2019,Away win,False,False,False,True,False,False,False,1.2,1.6,1.12,1.64
18,2019-12-22,Betis,1–2,Atlético Madrid,1.1,1.6,Estadio Benito Villamarín,Daniel Ask,1.0,2.0,2019,Away win,False,False,False,True,False,False,False,2.0,1.2,1.7400000000000002,2.1
18,2019-12-22,Levante,3–1,Celta Vigo,2.7,0.9,Estadio Ciudad de Valencia,Eduardo Prieto,3.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.4,1.6,1.22,1.22
18,2019-12-22,Real Madrid,0–0,Athletic Club,2.5,0.4,Estadio Santiago Bernabéu,Adrián Cordero,0.0,0.0,2019,Draw,False,False,False,True,False,False,False,1.6,1.6,1.6199999999999999,1.3
19,2020-01-03,Valladolid,2–2,Leganés,1.8,2.3,Estadio Municipal José Zorrilla,Juan Martínez,2.0,2.0,2019,Draw,True,False,False,False,False,False,False,0.2,1.4,0.5599999999999999,0.76
19,2020-01-03,Sevilla,1–1,Athletic Club,1.3,0.2,Estadio Ramón Sánchez Pizjuán,José González,1.0,1.0,2019,Draw,True,False,False,False,False,False,False,1.2,1.2,1.6599999999999997,1.06
19,2020-01-04,Atlético Madrid,2–1,Levante,1.2,0.9,Estadio Wanda Metropolitano,Ricardo de Burgos,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,1.0,1.8,1.8800000000000001,1.6400000000000001
19,2020-01-04,Espanyol,2–2,Barcelona,0.7,2.2,RCDE Stadium,Carlos del Cerro,2.0,2.0,2019,Draw,False,False,True,False,False,False,False,1.0,2.4,1.06,1.6
19,2020-01-04,Valencia,1–0,Eibar,1.0,1.0,Estadio de Mestalla,Alejandro Hernández,1.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.8,0.8,1.8,0.9200000000000002
19,2020-01-04,Getafe,0–3,Real Madrid,1.3,1.8,Coliseum Alfonso Pérez,José Luis Munuera,0.0,3.0,2019,Away win,False,False,True,False,False,False,False,1.6,1.0,1.1,1.8399999999999999
19,2020-01-05,Celta Vigo,1–1,Osasuna,1.6,0.7,Estadio de Balaídos,Guillermo Cuadra,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,1.6,1.8,1.32,1.78
19,2020-01-05,Alavés,1–1,Betis,0.3,1.9,Estadio de Mendizorroza,Antonio Matéu Lahoz,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,1.0,2.0,0.96,1.58
19,2020-01-05,Real Sociedad,1–2,Villarreal,0.9,1.4,Estadio Municipal de Anoeta,José Sánchez,1.0,2.0,2019,Away win,False,False,False,True,False,False,False,2.2,1.0,1.86,1.7200000000000002
19,2020-01-05,Granada,1–0,Mallorca,1.3,1.1,Estadio Nuevo Los Cármenes,César Soto,1.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.0,1.2,1.42,1.64
20,2020-01-17,Leganés,0–3,Getafe,0.4,1.3,Estadio Municipal de Butarque,Daniel Ask,0.0,3.0,2019,Away win,True,False,False,False,False,False,False,1.6,1.4,1.14,1.22
20,2020-01-18,Levante,0–1,Alavés,1.2,2.1,Estadio Ciudad de Valencia,Guillermo Cuadra,0.0,1.0,2019,Away win,False,False,True,False,False,False,False,1.6,0.8,1.46,0.7
20,2020-01-18,Real Madrid,2–1,Sevilla,1.3,0.4,Estadio Santiago Bernabéu,Juan Martínez,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,1.2,1.2,1.8399999999999999,1.64
20,2020-01-18,Osasuna,0–0,Valladolid,1.9,0.5,Estadio El Sadar,Hsu Jason,0.0,0.0,2019,Draw,False,False,True,False,False,False,False,1.8,0.6,1.6600000000000001,0.82
20,2020-01-18,Eibar,2–0,Atlético Madrid,0.8,1.1,Estadio Municipal de Ipurúa,Jesús Gil,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,0.8,1.2,0.8400000000000002,1.6600000000000001
20,2020-01-19,Barcelona,1–0,Granada,1.2,0.2,Camp Nou,Valentín Pizarro,1.0,0.0,2019,Home win,False,False,False,True,False,False,False,2.6,1.0,1.86,1.54
20,2020-01-19,Athletic Club,1–1,Celta Vigo,3.7,0.7,San Mamés,David Medié,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,1.0,1.2,0.8800000000000001,1.2600000000000002
20,2020-01-19,Villarreal,1–2,Espanyol,2.4,1.7,Estadio de la Cerámica,Pablo González,1.0,2.0,2019,Away win,False,False,False,True,False,False,False,1.2,1.2,1.7600000000000002,0.9800000000000001
20,2020-01-19,Betis,3–0,Real Sociedad,1.8,0.3,Estadio Benito Villamarín,Adrián Cordero,3.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.8,2.2,1.6199999999999999,1.72
20,2020-01-19,Mallorca,4–1,Valencia,1.9,0.4,Iberostar Estadi,Mario Melero,4.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.0,1.8,1.52,1.8
21,2020-01-24,Osasuna,2–0,Levante,1.9,0.6,Estadio El Sadar,César Soto,2.0,0.0,2019,Home win,True,False,False,False,False,False,False,1.0,1.6,1.5,1.58
21,2020-01-25,Espanyol,1–1,Athletic Club,0.6,0.8,RCDE Stadium,José Sánchez,1.0,1.0,2019,Draw,False,False,True,False,False,False,False,1.2,0.8,1.0,1.24
21,2020-01-25,Valencia,2–0,Barcelona,1.2,1.1,Estadio de Mestalla,Jesús Gil,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.6,1.8,1.5799999999999998,1.3599999999999999
21,2020-01-25,Alavés,1–2,Villarreal,0.9,1.0,Estadio de Mendizorroza,José Luis Munuera,1.0,2.0,2019,Away win,False,False,True,False,False,False,False,0.8,1.2,0.8600000000000001,1.8200000000000003
21,2020-01-25,Sevilla,2–0,Granada,0.8,0.6,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.2,1.0,1.3,1.3800000000000001
21,2020-01-26,Valladolid,0–1,Real Madrid,0.3,0.6,Estadio Municipal José Zorrilla,Ricardo de Burgos,0.0,1.0,2019,Away win,False,False,False,True,False,False,False,0.6,1.2,0.8400000000000001,1.6199999999999999
21,2020-01-26,Real Sociedad,3–0,Mallorca,2.5,0.5,Estadio Municipal de Anoeta,Santiago Jaime,3.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.4,1.6,1.56,1.34
21,2020-01-26,Atlético Madrid,0–0,Leganés,1.0,0.4,Estadio Wanda Metropolitano,Antonio Matéu Lahoz,0.0,0.0,2019,Draw,False,False,False,True,False,False,False,1.2,1.6,1.6,1.0799999999999998
21,2020-01-26,Celta Vigo,0–0,Eibar,1.1,0.2,Estadio de Balaídos,José González,0.0,0.0,2019,Draw,False,False,False,True,False,False,False,1.4,1.0,1.1800000000000002,0.8800000000000001
21,2020-01-26,Getafe,1–0,Betis,1.4,1.3,Coliseum Alfonso Pérez,Eduardo Prieto,1.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.2,2.0,1.1199999999999999,1.54
22,2020-02-01,Granada,2–1,Espanyol,1.0,3.0,Estadio Nuevo Los Cármenes,Guillermo Cuadra,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,0.4,1.4,1.0,1.02
22,2020-02-01,Real Madrid,1–0,Atlético Madrid,1.1,0.4,Estadio Santiago Bernabéu,Daniel Ask,1.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.2,1.2,1.4,1.48
22,2020-02-01,Mallorca,0–1,Valladolid,0.6,1.2,Iberostar Estadi,David Medié,0.0,1.0,2019,Away win,False,False,True,False,False,False,False,1.2,0.6,1.1800000000000002,0.78
22,2020-02-01,Valencia,1–0,Celta Vigo,1.0,1.3,Estadio de Mestalla,Pablo González,1.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.2,1.0,1.22,1.3000000000000003
22,2020-02-02,Leganés,2–1,Real Sociedad,1.2,0.2,Estadio Municipal de Butarque,Mario Melero,2.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.0,2.0,0.96,1.7200000000000002
22,2020-02-02,Eibar,1–1,Betis,2.2,1.2,Estadio Municipal de Ipurúa,Juan Martínez,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,1.0,1.4,0.8600000000000001,1.4
22,2020-02-02,Athletic Club,0–2,Getafe,0.9,1.7,San Mamés,Hsu Jason,0.0,2.0,2019,Away win,False,False,False,True,False,False,False,0.6,1.2,1.2,1.22
22,2020-02-02,Villarreal,3–1,Osasuna,2.1,0.9,Estadio de la Cerámica,Valentín Pizarro,3.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.6,1.2,1.7200000000000002,1.72
22,2020-02-02,Sevilla,1–1,Alavés,1.7,0.7,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,1.0,1.0,2019,Draw,False,False,False,True,False,False,False,1.4,1.0,1.16,0.9800000000000001
22,2020-02-02,Barcelona,2–1,Levante,3.4,1.4,Camp Nou,Adrián Cordero,2.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.4,1.2,1.34,1.28
23,2020-02-07,Alavés,2–1,Eibar,1.3,0.1,Estadio de Mendizorroza,Eduardo Prieto,2.0,1.0,2019,Home win,True,False,False,False,False,False,False,1.0,1.2,0.8800000000000001,1.2200000000000002
23,2020-02-08,Atlético Madrid,1–0,Granada,0.6,0.9,Estadio Wanda Metropolitano,César Soto,1.0,0.0,2019,Home win,False,False,True,False,False,False,False,0.8,0.6,1.06,0.96
23,2020-02-08,Valladolid,1–1,Villarreal,0.6,1.3,Estadio Municipal José Zorrilla,Alejandro Hernández,1.0,1.0,2019,Draw,False,False,True,False,False,False,False,0.8,1.8,0.9199999999999999,1.8400000000000003
23,2020-02-08,Levante,2–0,Leganés,1.0,1.2,Estadio Ciudad de Valencia,José González,2.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.0,1.2,1.36,1.06
23,2020-02-08,Getafe,3–0,Valencia,2.9,0.3,Coliseum Alfonso Pérez,Ricardo de Burgos,3.0,0.0,2019,Home win,False,False,True,False,False,False,False,1.2,1.2,1.2599999999999998,0.96
23,2020-02-09,Espanyol,1–0,Mallorca,1.6,0.6,RCDE Stadium,Antonio Matéu Lahoz,1.0,0.0,2019,Home win,False,False,False,True,False,False,False,1.2,0.8,1.34,0.9799999999999999
23,2020-02-09,Real Sociedad,2–1,Athletic Club,2.2,0.8,Estadio Municipal de Anoeta,José Luis Munuera,2.0,1.0,2019,Home win,False,False,False,True,False,False,False,1.8,0.6,1.2200000000000002,1.2
23,2020-02-09,Osasuna,1–4,Real Madrid,0.9,2.6,Estadio El Sadar,Jesús Gil,1.0,4.0,2019,Away win,False,False,False,True,False,False,False,1.4,1.4,1.7599999999999998,1.4599999999999997
23,2020-02-09,Celta Vigo,2–1,Sevilla,1.6,1.2,Estadio de Balaídos,Santiago Jaime,2.0,1.0,2019,Home win,False,False,False,True,False,False,False,0.6,1.4,1.12,1.1599999999999997
23,2020-02-09,Betis,2–3,Barcelona,1.0,1.7,Estadio Benito Villamarín,José Sánchez,2.0,3.0,2019,Away win,False,False,False,True,False,False,False,1.2,1.8,1.46,1.8399999999999999
24,2020-02-14,Valencia,2–2,Atlético Madrid,1.3,1.2,Estadio de Mestalla,David Medié,2.0,2.0,2019,Draw,True,False,False,False,False,False,False,1.0,0.6,0.7799999999999999,0.86
24,2020-02-15,Mallorca,1–0,Alavés,2.1,0.9,Iberostar Estadi,Valentín Pizarro,1.0,0.0,2019,Home win,False,False,True,False,False,False,False,0.8,1.2,0.9400000000000001,1.06
24,2020-02-15,Barcelona,2–1,Getafe,1.8,1.3,Camp Nou,Guillermo Cuadra,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,1.6,1.8,1.92,1.72
24,2020-02-15,Villarreal,2–1,Levante,0.7,1.5,Estadio de la Cerámica,Mario Melero,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,1.8,0.8,1.6400000000000001,1.02
24,2020-02-15,Granada,2–1,Valladolid,2.5,0.7,Estadio Nuevo Los Cármenes,Juan Martínez,2.0,1.0,2019,Home win,False,False,True,False,False,False,False,0.6,0.8,0.8,0.8800000000000001
24,2020-02-16,Real Madrid,2–2,Celta Vigo,2.0,1.0,Estadio Santiago Bernabéu,Hsu Jason,2.0,2.0,2019,Draw,False,False,False,True,False,False,False,2.2,0.8,1.48,1.2600000000000002
24,2020-02-16,Sevilla,2–2,Espanyol,1.8,0.5,Estadio Ramón Sánchez Pizjuán,Adrián Cordero,2.0,2.0,2019,Draw,False,False,False,True,False,False,False,1.2,1.4,1.0799999999999998,1.52
24,2020-02-16,Leganés,0–0,Betis,0.6,0.6,Estadio Municipal de Butarque,Daniel Ask,0.0,0.0,2019,Draw,False,False,False,True,False,False,False,0.8,1.4,1.1,1.44
