week,date,day,home,score,away,xG,xG_1,venue,referee
6,2023-09-24,Sun,Rayo Vallecano,1–1,Villarreal,1.2,1.6,Estadio del Rayo Vallecano,Jorge Figueroa
6,2023-09-24,Sun,Las Palmas,1–0,Granada,0.6,0.0,Estadio de Gran Canaria,Ricardo de Burgos
6,2023-09-24,Sun,Betis,1–1,Cádiz,1.8,0.2,Estadio Benito Villamarín,Miguel Ángel Ortiz Arias
6,2023-09-24,Sun,Atlético Madrid,3–1,Real Madrid,1.4,1.0,Estadio Cívitas Metropolitano,Javier Alberola
7,2023-09-26,Tue,Sevilla,5–1,Almería,2.2,1.8,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra
7,2023-09-26,Tue,Mallorca,2–2,Barcelona,0.8,1.9,Estadi Mallorca Son Moix,Alejandro Muñíz
7,2023-09-27,Wed,Athletic Club,2–2,Getafe,0.7,1.4,San Mamés,Isidro Díaz de Mera
7,2023-09-27,Wed,Real Madrid,2–0,Las Palmas,1.7,0.7,Estadio Santiago Bernabéu,José Luis Munuera
7,2023-09-27,Wed,Villarreal,1–2,Girona,1.8,2.1,Estadio de la Cerámica,José Sánchez
7,2023-09-27,Wed,Cádiz,0–0,Rayo Vallecano,0.6,0.3,Estadio Nuevo Mirandilla,Francisco Hernández
7,2023-09-27,Wed,Valencia,0–1,Real Sociedad,0.4,0.2,Estadio de Mestalla,Alejandro Hernández
7,2023-09-28,Thu,Celta Vigo,1–1,Alavés,0.6,2.6,Estadio Abanca Balaídos,César Soto
7,2023-09-28,Thu,Granada,1–1,Betis,1.8,0.9,Estadio Nuevo Los Cármenes,Víctor García
7,2023-09-28,Thu,Osasuna,0–2,Atlético Madrid,1.0,1.5,Estadio El Sadar,Juan Martínez
8,2023-09-29,Fri,Barcelona,1–0,Sevilla,2.4,1.1,Estadi Olímpic Lluís Companys,Miguel Ángel Ortiz Arias
8,2023-09-30,Sat,Getafe,0–0,Villarreal,0.9,0.1,Coliseum Alfonso Pérez,Mateo Busquets
8,2023-09-30,Sat,Rayo Vallecano,2–2,Mallorca,2.3,1.5,Estadio del Rayo Vallecano,Mario Melero
8,2023-09-30,Sat,Girona,0–3,Real Madrid,1.6,2.3,Estadi Municipal de Montilivi,Juan Pulido
8,2023-09-30,Sat,Real Sociedad,3–0,Athletic Club,1.4,1.8,Reale Arena,Jesús Gil
8,2023-10-01,Sun,Almería,3–3,Granada,2.9,2.9,Power Horse Stadium,Pablo González
8,2023-10-01,Sun,Alavés,0–2,Osasuna,1.5,1.1,Estadio de Mendizorroza,Jorge Figueroa
8,2023-10-01,Sun,Atlético Madrid,3–2,Cádiz,2.7,0.8,Estadio Cívitas Metropolitano,Javier Villanueva
8,2023-10-01,Sun,Betis,3–0,Valencia,1.6,0.7,Estadio Benito Villamarín,Ricardo de Burgos
8,2023-10-02,Mon,Las Palmas,2–1,Celta Vigo,1.7,1.5,Estadio de Gran Canaria,Javier Alberola
9,2023-10-06,Fri,Athletic Club,3–0,Almería,1.9,0.1,San Mamés,Víctor García
9,2023-10-07,Sat,Cádiz,0–1,Girona,0.4,1.2,Estadio Nuevo Mirandilla,Juan Martínez
9,2023-10-07,Sat,Real Madrid,4–0,Osasuna,3.2,0.5,Estadio Santiago Bernabéu,Guillermo Cuadra
9,2023-10-07,Sat,Mallorca,1–1,Valencia,0.6,0.5,Estadi Mallorca Son Moix,Francisco Hernández
9,2023-10-07,Sat,Sevilla,2–2,Rayo Vallecano,1.0,1.0,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera
9,2023-10-08,Sun,Villarreal,1–2,Las Palmas,1.0,1.1,Estadio de la Cerámica,Alejandro Muñíz
9,2023-10-08,Sun,Atlético Madrid,2–1,Real Sociedad,2.2,1.2,Estadio Cívitas Metropolitano,José Luis Munuera
9,2023-10-08,Sun,Alavés,1–1,Betis,1.3,0.9,Estadio de Mendizorroza,Alejandro Hernández
9,2023-10-08,Sun,Celta Vigo,2–2,Getafe,3.1,0.7,Estadio Abanca Balaídos,José Sánchez
9,2023-10-08,Sun,Granada,2–2,Barcelona,0.8,3.0,Estadio Nuevo Los Cármenes,César Soto
10,2023-10-20,Fri,Osasuna,2–0,Granada,2.1,0.6,Estadio El Sadar,Mateo Busquets
10,2023-10-21,Sat,Real Sociedad,1–0,Mallorca,1.3,1.9,Reale Arena,Jorge Figueroa
10,2023-10-21,Sat,Getafe,1–1,Betis,1.5,1.1,Coliseum Alfonso Pérez,César Soto
10,2023-10-21,Sat,Sevilla,1–1,Real Madrid,1.5,1.6,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos
10,2023-10-21,Sat,Celta Vigo,0–3,Atlético Madrid,0.9,1.8,Estadio Abanca Balaídos,Guillermo Cuadra
10,2023-10-22,Sun,Las Palmas,0–1,Rayo Vallecano,1.3,1.4,Estadio de Gran Canaria,Javier Villanueva
10,2023-10-22,Sun,Girona,5–2,Almería,1.9,1.0,Estadi Municipal de Montilivi,Miguel Ángel Ortiz Arias
10,2023-10-22,Sun,Villarreal,1–1,Alavés,1.5,1.7,Estadio de la Cerámica,Jesús Gil
10,2023-10-22,Sun,Barcelona,1–0,Athletic Club,1.3,0.4,Estadi Olímpic Lluís Companys,Juan Martínez
10,2023-10-23,Mon,Valencia,2–0,Cádiz,1.5,0.6,Estadio de Mestalla,Pablo González
11,2023-10-27,Fri,Girona,1–0,Celta Vigo,0.6,0.2,Estadi Municipal de Montilivi,Isidro Díaz de Mera
11,2023-10-28,Sat,Almería,1–2,Las Palmas,0.3,0.9,Power Horse Stadium,Francisco Hernández
11,2023-10-28,Sat,Barcelona,1–2,Real Madrid,1.5,1.1,Estadi Olímpic Lluís Companys,Jesús Gil
11,2023-10-28,Sat,Mallorca,0–0,Getafe,0.9,0.2,Estadi Mallorca Son Moix,Pablo González
11,2023-10-28,Sat,Cádiz,2–2,Sevilla,1.1,1.2,Estadio Nuevo Mirandilla,César Soto
11,2023-10-29,Sun,Betis,2–1,Osasuna,1.2,0.4,Estadio Benito Villamarín,José Sánchez
11,2023-10-29,Sun,Rayo Vallecano,2–2,Real Sociedad,1.0,2.0,Estadio del Rayo Vallecano,Mateo Busquets
11,2023-10-29,Sun,Athletic Club,2–2,Valencia,1.9,1.9,San Mamés,Jorge Figueroa
11,2023-10-29,Sun,Atlético Madrid,2–1,Alavés,1.3,0.5,Estadio Cívitas Metropolitano,Alejandro Muñíz
11,2023-10-30,Mon,Granada,2–3,Villarreal,2.1,1.6,Estadio Nuevo Los Cármenes,Javier Villanueva
12,2023-11-03,Fri,Las Palmas,2–1,Atlético Madrid,0.4,1.2,Estadio de Gran Canaria,Mario Melero
12,2023-11-04,Sat,Osasuna,2–4,Girona,1.4,2.2,Estadio El Sadar,José Luis Munuera
12,2023-11-04,Sat,Betis,2–0,Mallorca,2.2,0.6,Estadio Benito Villamarín,Miguel Ángel Ortiz Arias
12,2023-11-04,Sat,Celta Vigo,1–1,Sevilla,2.1,0.9,Estadio Abanca Balaídos,Alejandro Hernández
12,2023-11-04,Sat,Real Sociedad,0–1,Barcelona,0.9,1.2,Reale Arena,Javier Alberola
12,2023-11-05,Sun,Alavés,1–0,Almería,2.4,0.5,Estadio de Mendizorroza,Juan Pulido
12,2023-11-05,Sun,Valencia,1–0,Granada,1.2,0.5,Estadio de Mestalla,Víctor García
12,2023-11-05,Sun,Villarreal,2–3,Athletic Club,2.1,2.3,Estadio de la Cerámica,Guillermo Cuadra
12,2023-11-05,Sun,Real Madrid,0–0,Rayo Vallecano,2.2,0.1,Estadio Santiago Bernabéu,Juan Martínez
12,2023-11-06,Mon,Getafe,1–0,Cádiz,1.2,0.5,Coliseum Alfonso Pérez,Ricardo de Burgos
13,2023-11-10,Fri,Athletic Club,4–3,Celta Vigo,4.6,2.1,San Mamés,Juan Pulido
13,2023-11-11,Sat,Rayo Vallecano,1–2,Girona,1.7,4.5,Estadio del Rayo Vallecano,Pablo González
13,2023-11-11,Sat,Almería,1–3,Real Sociedad,0.4,2.4,Power Horse Stadium,Isidro Díaz de Mera
13,2023-11-11,Sat,Osasuna,1–1,Las Palmas,1.0,0.4,Estadio El Sadar,Jorge Figueroa
13,2023-11-11,Sat,Granada,1–1,Getafe,1.7,2.3,Estadio Nuevo Los Cármenes,Alejandro Muñíz
13,2023-11-11,Sat,Real Madrid,5–1,Valencia,1.7,1.7,Estadio Santiago Bernabéu,José Sánchez
13,2023-11-12,Sun,Barcelona,2–1,Alavés,1.6,1.7,Estadi Olímpic Lluís Companys,Mateo Busquets
13,2023-11-12,Sun,Sevilla,1–1,Betis,0.7,1.8,Estadio Ramón Sánchez Pizjuán,Jesús Gil
13,2023-11-12,Sun,Atlético Madrid,3–1,Villarreal,3.9,0.8,Estadio Cívitas Metropolitano,Francisco Hernández
14,2023-11-24,Fri,Alavés,3–1,Granada,0.8,1.1,Estadio de Mendizorroza,Javier Alberola
14,2023-11-25,Sat,Rayo Vallecano,1–1,Barcelona,0.7,1.0,Estadio del Rayo Vallecano,José Luis Munuera
14,2023-11-25,Sat,Valencia,0–0,Celta Vigo,0.5,0.8,Estadio de Mestalla,César Soto
14,2023-11-25,Sat,Getafe,2–1,Almería,1.2,1.8,Coliseum Alfonso Pérez,Alejandro Hernández
14,2023-11-25,Sat,Atlético Madrid,1–0,Mallorca,1.7,1.1,Estadio Cívitas Metropolitano,Juan Martínez
14,2023-11-26,Sun,Villarreal,3–1,Osasuna,2.4,1.0,Estadio de la Cerámica,Ricardo de Burgos
14,2023-11-26,Sun,Real Sociedad,2–1,Sevilla,0.7,0.6,Reale Arena,Miguel Ángel Ortiz Arias
14,2023-11-26,Sun,Cádiz,0–3,Real Madrid,1.2,1.6,Estadio Nuevo Mirandilla,Guillermo Cuadra
14,2023-11-26,Sun,Betis,1–0,Las Palmas,1.4,0.6,Estadio Benito Villamarín,Víctor García
14,2023-11-27,Mon,Girona,1–1,Athletic Club,1.3,1.5,Estadi Municipal de Montilivi,Mario Melero
13,2023-11-29,Wed,Mallorca,1–1,Cádiz,1.1,0.3,Estadi Mallorca Son Moix,Javier Villanueva
15,2023-12-01,Fri,Las Palmas,2–0,Getafe,1.5,0.9,Estadio de Gran Canaria,Mateo Busquets
15,2023-12-02,Sat,Girona,2–1,Valencia,1.6,1.0,Estadi Municipal de Montilivi,Javier Villanueva
15,2023-12-02,Sat,Athletic Club,4–0,Rayo Vallecano,1.3,0.5,San Mamés,Francisco Hernández
15,2023-12-02,Sat,Real Madrid,2–0,Granada,1.8,0.1,Estadio Santiago Bernabéu,Pablo González
15,2023-12-02,Sat,Osasuna,1–1,Real Sociedad,0.7,1.7,Estadio El Sadar,Juan Pulido
15,2023-12-03,Sun,Mallorca,0–0,Alavés,0.8,0.3,Estadi Mallorca Son Moix,Jorge Figueroa
15,2023-12-03,Sun,Almería,0–0,Betis,2.4,0.5,Power Horse Stadium,Alejandro Muñíz
15,2023-12-03,Sun,Sevilla,1–1,Villarreal,1.8,1.2,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera
15,2023-12-03,Sun,Barcelona,1–0,Atlético Madrid,2.6,0.6,Estadi Olímpic Lluís Companys,José Sánchez
15,2023-12-04,Mon,Celta Vigo,1–1,Cádiz,2.4,0.3,Estadio Abanca Balaídos,Jesús Gil
16,2023-12-08,Fri,Getafe,1–0,Valencia,0.7,0.1,Coliseum Alfonso Pérez,Guillermo Cuadra
16,2023-12-09,Sat,Alavés,0–1,Las Palmas,1.9,0.4,Estadio de Mendizorroza,José Luis Munuera
16,2023-12-09,Sat,Betis,1–1,Real Madrid,1.3,1.0,Estadio Benito Villamarín,César Soto
16,2023-12-09,Sat,Villarreal,0–3,Real Sociedad,2.2,1.5,Estadio de la Cerámica,Mario Melero
16,2023-12-09,Sat,Mallorca,1–0,Sevilla,0.5,0.6,Estadi Mallorca Son Moix,Javier Alberola
16,2023-12-10,Sun,Atlético Madrid,2–1,Almería,2.2,1.3,Estadio Cívitas Metropolitano,Ricardo de Burgos
16,2023-12-10,Sun,Cádiz,1–1,Osasuna,0.9,1.6,Estadio Nuevo Mirandilla,Juan Martínez
16,2023-12-10,Sun,Barcelona,2–4,Girona,3.7,2.5,Estadi Olímpic Lluís Companys,Isidro Díaz de Mera
16,2023-12-11,Mon,Granada,1–1,Athletic Club,0.7,1.1,Estadio Nuevo Los Cármenes,Miguel Ángel Ortiz Arias
16,2023-12-11,Mon,Rayo Vallecano,0–0,Celta Vigo,1.2,0.1,Estadio del Rayo Vallecano,Víctor García
17,2023-12-15,Fri,Osasuna,1–0,Rayo Vallecano,1.2,0.7,Estadio El Sadar,Javier Villanueva
17,2023-12-16,Sat,Celta Vigo,1–0,Granada,1.4,0.5,Estadio Abanca Balaídos,José Sánchez
17,2023-12-16,Sat,Athletic Club,2–0,Atlético Madrid,2.4,0.4,San Mamés,Jesús Gil
17,2023-12-16,Sat,Sevilla,0–3,Getafe,1.0,2.4,Estadio Ramón Sánchez Pizjuán,Juan Pulido
17,2023-12-16,Sat,Valencia,1–1,Barcelona,0.5,3.2,Estadio de Mestalla,Miguel Ángel Ortiz Arias
17,2023-12-17,Sun,Almería,0–0,Mallorca,0.3,1.9,Power Horse Stadium,Pablo González
17,2023-12-17,Sun,Real Sociedad,0–0,Betis,1.1,1.1,Reale Arena,Mateo Busquets
17,2023-12-17,Sun,Las Palmas,1–1,Cádiz,0.7,1.6,Estadio de Gran Canaria,Alejandro Muñíz
17,2023-12-17,Sun,Real Madrid,4–1,Villarreal,2.3,0.8,Estadio Santiago Bernabéu,Jorge Figueroa
17,2023-12-18,Mon,Girona,3–0,Alavés,1.7,0.7,Estadi Municipal de Montilivi,Francisco Hernández
18,2023-12-19,Tue,Rayo Vallecano,0–1,Valencia,0.3,0.3,Estadio del Rayo Vallecano,Javier Alberola
18,2023-12-19,Tue,Atlético Madrid,3–3,Getafe,2.0,2.0,Estadio Cívitas Metropolitano,José Luis Munuera
18,2023-12-19,Tue,Granada,0–3,Sevilla,0.9,0.5,Estadio Nuevo Los Cármenes,Mateo Busquets
18,2023-12-20,Wed,Barcelona,3–2,Almería,3.4,1.6,Estadi Olímpic Lluís Companys,Guillermo Cuadra
18,2023-12-20,Wed,Athletic Club,1–0,Las Palmas,3.4,0.3,San Mamés,Juan Martínez
18,2023-12-20,Wed,Villarreal,3–2,Celta Vigo,2.4,1.3,Estadio de la Cerámica,César Soto
18,2023-12-21,Thu,Cádiz,0–0,Real Sociedad,1.0,0.5,Estadio Nuevo Mirandilla,Javier Villanueva
18,2023-12-21,Thu,Betis,1–1,Girona,1.5,1.7,Estadio Benito Villamarín,Ricardo de Burgos
18,2023-12-21,Thu,Alavés,0–1,Real Madrid,0.6,0.6,Estadio de Mendizorroza,Isidro Díaz de Mera
18,2023-12-21,Thu,Mallorca,3–2,Osasuna,1.1,1.6,Estadi Mallorca Son Moix,Mario Melero
4,2023-12-23,Sat,Atlético Madrid,1–0,Sevilla,0.9,0.3,Estadio Cívitas Metropolitano,César Soto
19,2024-01-02,Tue,Getafe,0–2,Rayo Vallecano,0.4,1.9,Estadio Cívitas Metropolitano,Jorge Figueroa
19,2024-01-02,Tue,Real Sociedad,1–1,Alavés,1.2,1.0,Reale Arena,Víctor García
19,2024-01-02,Tue,Valencia,3–1,Villarreal,2.8,0.5,Estadio de Mestalla,Jesús Gil
19,2024-01-03,Wed,Granada,2–0,Cádiz,3.0,0.8,Estadio Nuevo Los Cármenes,Juan Pulido
19,2024-01-03,Wed,Real Madrid,1–0,Mallorca,1.7,0.6,Estadio Santiago Bernabéu,Alejandro Muñíz
19,2024-01-03,Wed,Celta Vigo,2–1,Betis,2.7,1.4,Estadio Abanca Balaídos,Miguel Ángel Ortiz Arias
19,2024-01-03,Wed,Girona,4–3,Atlético Madrid,2.3,2.3,Estadi Municipal de Montilivi,Alejandro Hernández
19,2024-01-04,Thu,Osasuna,1–0,Almería,1.3,0.2,Estadio El Sadar,César Soto
19,2024-01-04,Thu,Sevilla,0–2,Athletic Club,0.7,1.3,Estadio Ramón Sánchez Pizjuán,José Sánchez
19,2024-01-04,Thu,Las Palmas,1–2,Barcelona,0.7,2.4,Estadio de Gran Canaria,Pablo González
20,2024-01-12,Fri,Sevilla,2–3,Alavés,2.2,2.0,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
20,2024-01-13,Sat,Las Palmas,3–0,Villarreal,0.8,2.0,Estadio de Gran Canaria,Javier Villanueva
20,2024-01-13,Sat,Mallorca,1–1,Celta Vigo,1.8,0.6,Estadi Mallorca Son Moix,Víctor García
20,2024-01-13,Sat,Athletic Club,2–1,Real Sociedad,1.6,1.1,San Mamés,José Luis Munuera
20,2024-01-13,Sat,Betis,1–0,Granada,1.8,0.5,Estadio Benito Villamarín,Guillermo Cuadra
20,2024-01-14,Sun,Almería,0–0,Girona,1.7,0.3,Power Horse Stadium,Mateo Busquets
20,2024-01-14,Sun,Cádiz,1–4,Valencia,1.1,1.9,Estadio Nuevo Mirandilla,Isidro Díaz de Mera
21,2024-01-19,Fri,Alavés,1–0,Cádiz,2.0,0.3,Estadio de Mendizorroza,Alejandro Muñíz
21,2024-01-20,Sat,Rayo Vallecano,0–2,Las Palmas,1.6,0.7,Estadio del Rayo Vallecano,Mario Melero
21,2024-01-20,Sat,Villarreal,1–1,Mallorca,1.9,0.4,Estadio de la Cerámica,Miguel Ángel Ortiz Arias
21,2024-01-20,Sat,Valencia,1–0,Athletic Club,0.9,0.5,Estadio de Mestalla,Juan Pulido
21,2024-01-20,Sat,Celta Vigo,0–1,Real Sociedad,0.3,0.8,Estadio Abanca Balaídos,Jorge Figueroa
21,2024-01-21,Sun,Osasuna,3–2,Getafe,1.2,1.4,Estadio El Sadar,José Sánchez
21,2024-01-21,Sun,Real Madrid,3–2,Almería,2.2,0.9,Estadio Santiago Bernabéu,Francisco Hernández
21,2024-01-21,Sun,Betis,2–4,Barcelona,1.1,3.0,Estadio Benito Villamarín,Jesús Gil
21,2024-01-21,Sun,Girona,5–1,Sevilla,2.3,0.7,Estadi Municipal de Montilivi,Pablo González
21,2024-01-22,Mon,Granada,0–1,Atlético Madrid,0.6,1.2,Estadio Nuevo Los Cármenes,Juan Martínez
22,2024-01-26,Fri,Almería,0–3,Alavés,1.4,1.8,Power Horse Stadium,Miguel Ángel Ortiz Arias
22,2024-01-27,Sat,Real Sociedad,0–0,Rayo Vallecano,0.2,0.1,Reale Arena,Alejandro Hernández
22,2024-01-27,Sat,Las Palmas,1–2,Real Madrid,0.7,2.3,Estadio de Gran Canaria,César Soto
22,2024-01-27,Sat,Barcelona,3–5,Villarreal,2.2,2.1,Estadi Olímpic Lluís Companys,José Luis Munuera
22,2024-01-27,Sat,Mallorca,0–1,Betis,1.5,0.4,Estadi Mallorca Son Moix,Javier Villanueva
22,2024-01-28,Sun,Celta Vigo,0–1,Girona,0.6,0.9,Estadio Abanca Balaídos,Mario Melero
22,2024-01-28,Sun,Cádiz,0–0,Athletic Club,0.4,0.2,Estadio Nuevo Mirandilla,Mateo Busquets
22,2024-01-28,Sun,Sevilla,1–1,Osasuna,0.8,1.2,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra
22,2024-01-28,Sun,Atlético Madrid,2–0,Valencia,2.4,0.5,Estadio Cívitas Metropolitano,Ricardo de Burgos
22,2024-01-29,Mon,Getafe,2–0,Granada,1.3,1.9,Coliseum Alfonso Pérez,Víctor García
20,2024-01-31,Wed,Barcelona,1–0,Osasuna,1.9,1.0,Estadi Olímpic Lluís Companys,Jorge Figueroa
20,2024-01-31,Wed,Atlético Madrid,2–1,Rayo Vallecano,1.0,0.4,Estadio Cívitas Metropolitano,César Soto
20,2024-02-01,Thu,Getafe,0–2,Real Madrid,0.8,2.0,Coliseum Alfonso Pérez,Ricardo de Burgos
23,2024-02-02,Fri,Athletic Club,4–0,Mallorca,1.7,0.4,San Mamés,Jorge Figueroa
23,2024-02-03,Sat,Valencia,2–1,Almería,1.4,1.9,Estadio de Mestalla,Alejandro Muñíz
23,2024-02-03,Sat,Granada,1–1,Las Palmas,0.1,1.0,Estadio Nuevo Los Cármenes,Mateo Busquets
23,2024-02-03,Sat,Alavés,1–3,Barcelona,1.0,1.2,Estadio de Mendizorroza,Juan Martínez
23,2024-02-03,Sat,Girona,0–0,Real Sociedad,0.7,0.6,Estadi Municipal de Montilivi,Jesús Gil
23,2024-02-04,Sun,Villarreal,0–0,Cádiz,1.2,0.7,Estadio de la Cerámica,Pablo González
23,2024-02-04,Sun,Osasuna,0–3,Celta Vigo,1.1,1.1,Estadio El Sadar,Javier Alberola
23,2024-02-04,Sun,Betis,1–1,Getafe,1.6,1.5,Estadio Benito Villamarín,Juan Pulido
23,2024-02-04,Sun,Real Madrid,1–1,Atlético Madrid,1.9,1.1,Estadio Santiago Bernabéu,José Sánchez
23,2024-02-05,Mon,Rayo Vallecano,1–2,Sevilla,1.8,1.3,Estadio del Rayo Vallecano,Francisco Hernández
24,2024-02-09,Fri,Cádiz,0–2,Betis,0.8,1.0,Estadio Nuevo Mirandilla,Ricardo de Burgos
24,2024-02-10,Sat,Alavés,1–1,Villarreal,1.8,1.2,Estadio de Mendizorroza,Mario Melero
24,2024-02-10,Sat,Real Sociedad,0–1,Osasuna,1.5,0.5,Reale Arena,Isidro Díaz de Mera
24,2024-02-10,Sat,Real Madrid,4–0,Girona,3.2,0.3,Estadio Santiago Bernabéu,Juan Martínez
24,2024-02-10,Sat,Las Palmas,2–0,Valencia,1.3,0.5,Estadio de Gran Canaria,Guillermo Cuadra
24,2024-02-11,Sun,Getafe,3–2,Celta Vigo,2.1,1.2,Coliseum Alfonso Pérez,Alejandro Hernández
24,2024-02-11,Sun,Mallorca,2–1,Rayo Vallecano,0.9,1.6,Estadi Mallorca Son Moix,José Luis Munuera
24,2024-02-11,Sun,Sevilla,1–0,Atlético Madrid,1.0,1.5,Estadio Ramón Sánchez Pizjuán,Javier Villanueva
24,2024-02-11,Sun,Barcelona,3–3,Granada,2.3,1.4,Estadi Olímpic Lluís Companys,Miguel Ángel Ortiz Arias
24,2024-02-12,Mon,Almería,0–0,Athletic Club,0.9,0.7,Power Horse Stadium,Víctor García
25,2024-02-16,Fri,Villarreal,1–1,Getafe,1.2,0.8,Estadio de la Cerámica,Javier Alberola
25,2024-02-17,Sat,Atlético Madrid,5–0,Las Palmas,3.5,0.7,Estadio Cívitas Metropolitano,Jorge Figueroa
25,2024-02-17,Sat,Osasuna,2–0,Cádiz,2.0,0.5,Estadio El Sadar,Francisco Hernández
25,2024-02-17,Sat,Celta Vigo,1–2,Barcelona,0.8,1.5,Estadio Abanca Balaídos,Juan Pulido
25,2024-02-17,Sat,Valencia,0–0,Sevilla,1.0,0.0,Estadio de Mestalla,César Soto
25,2024-02-18,Sun,Rayo Vallecano,1–1,Real Madrid,1.1,1.1,Estadio del Rayo Vallecano,Alejandro Muñíz
25,2024-02-18,Sun,Granada,1–1,Almería,2.0,1.4,Estadio Nuevo Los Cármenes,Jesús Gil
25,2024-02-18,Sun,Mallorca,1–2,Real Sociedad,0.1,1.1,Estadi Mallorca Son Moix,Pablo González
25,2024-02-18,Sun,Betis,0–0,Alavés,0.8,0.5,Estadio Benito Villamarín,Mateo Busquets
25,2024-02-19,Mon,Athletic Club,3–2,Girona,1.8,2.1,San Mamés,José Sánchez
26,2024-02-23,Fri,Real Sociedad,1–3,Villarreal,1.5,1.0,Reale Arena,Javier Villanueva
26,2024-02-24,Sat,Barcelona,4–0,Getafe,3.1,0.5,Estadi Olímpic Lluís Companys,Alejandro Muñíz
26,2024-02-24,Sat,Alavés,1–1,Mallorca,0.5,2.2,Estadio de Mendizorroza,Víctor García
26,2024-02-24,Sat,Almería,2–2,Atlético Madrid,0.5,1.5,Power Horse Stadium,Javier Alberola
26,2024-02-25,Sun,Cádiz,2–2,Celta Vigo,2.2,0.7,Estadio Nuevo Mirandilla,Miguel Ángel Ortiz Arias
26,2024-02-25,Sun,Betis,3–1,Athletic Club,1.2,0.2,Estadio Benito Villamarín,Guillermo Cuadra
26,2024-02-25,Sun,Las Palmas,1–1,Osasuna,0.7,0.7,Estadio de Gran Canaria,José Luis Munuera
26,2024-02-25,Sun,Real Madrid,1–0,Sevilla,1.0,0.8,Estadio Santiago Bernabéu,Isidro Díaz de Mera
26,2024-02-26,Mon,Girona,3–0,Rayo Vallecano,2.2,0.5,Estadi Municipal de Montilivi,Ricardo de Burgos
27,2024-03-01,Fri,Celta Vigo,1–0,Almería,1.5,0.1,Estadio Abanca Balaídos,José Sánchez
27,2024-03-02,Sat,Sevilla,3–2,Real Sociedad,2.0,1.5,Estadio Ramón Sánchez Pizjuán,Mateo Busquets
27,2024-03-02,Sat,Rayo Vallecano,1–1,Cádiz,0.7,1.0,Estadio del Rayo Vallecano,Javier Alberola
27,2024-03-02,Sat,Getafe,3–3,Las Palmas,2.3,1.6,Coliseum Alfonso Pérez,Pablo González
27,2024-03-02,Sat,Valencia,2–2,Real Madrid,1.1,2.2,Estadio de Mestalla,Jesús Gil
27,2024-03-03,Sun,Villarreal,5–1,Granada,2.0,0.5,Estadio de la Cerámica,Juan Pulido
27,2024-03-03,Sun,Atlético Madrid,2–1,Betis,3.0,0.6,Estadio Cívitas Metropolitano,César Soto
27,2024-03-03,Sun,Mallorca,1–0,Girona,1.2,1.0,Estadi Mallorca Son Moix,Francisco Hernández
27,2024-03-03,Sun,Athletic Club,0–0,Barcelona,0.4,0.7,San Mamés,Alejandro Hernández
27,2024-03-04,Mon,Osasuna,1–0,Alavés,1.0,1.0,Estadio El Sadar,Jorge Figueroa
28,2024-03-08,Fri,Barcelona,1–0,Mallorca,2.0,0.6,Estadi Olímpic Lluís Companys,Javier Villanueva
28,2024-03-09,Sat,Valencia,1–0,Getafe,0.8,1.3,Estadio de Mestalla,Juan Pulido
28,2024-03-09,Sat,Cádiz,2–0,Atlético Madrid,1.1,0.9,Estadio Nuevo Mirandilla,Pablo González
28,2024-03-09,Sat,Granada,2–3,Real Sociedad,1.7,2.1,Estadio Nuevo Los Cármenes,Juan Martínez
28,2024-03-09,Sat,Girona,2–0,Osasuna,1.9,0.2,Estadi Municipal de Montilivi,Mateo Busquets
28,2024-03-10,Sun,Alavés,1–0,Rayo Vallecano,0.6,0.6,Estadio de Mendizorroza,José Luis Munuera
28,2024-03-10,Sun,Las Palmas,0–2,Athletic Club,1.2,1.1,Estadio de Gran Canaria,Miguel Ángel Ortiz Arias
28,2024-03-10,Sun,Real Madrid,4–0,Celta Vigo,3.4,0.8,Estadio Santiago Bernabéu,Mario Melero
28,2024-03-10,Sun,Betis,2–3,Villarreal,1.0,1.4,Estadio Benito Villamarín,Alejandro Hernández
28,2024-03-11,Mon,Almería,2–2,Sevilla,2.0,2.4,Power Horse Stadium,Ricardo de Burgos
29,2024-03-15,Fri,Real Sociedad,2–0,Cádiz,1.9,0.8,Reale Arena,César Soto
29,2024-03-16,Sat,Mallorca,1–0,Granada,1.6,0.4,Estadi Mallorca Son Moix,Ricardo de Burgos
29,2024-03-16,Sat,Osasuna,2–4,Real Madrid,0.7,2.9,Estadio El Sadar,Juan Martínez
29,2024-03-16,Sat,Getafe,1–0,Girona,1.2,1.8,Coliseum Alfonso Pérez,José Luis Munuera
29,2024-03-16,Sat,Athletic Club,2–0,Alavés,1.7,1.3,San Mamés,Alejandro Muñíz
29,2024-03-17,Sun,Sevilla,1–2,Celta Vigo,1.7,1.6,Estadio Ramón Sánchez Pizjuán,Francisco Hernández
29,2024-03-17,Sun,Las Palmas,0–1,Almería,0.9,0.8,Estadio de Gran Canaria,Víctor García
29,2024-03-17,Sun,Villarreal,1–0,Valencia,2.0,1.1,Estadio de la Cerámica,Jorge Figueroa
